Beta transition file generated from raw ENSDF database
ZAI / BR +/- error / E0 +/- error (MeV) / Qbeta (MeV) / <E> (MeV) / Forbiddenness / ApproxCode    
70180     0.472000  0.090000  9.443     0.022     13.896    0.000     0         10        
70180     0.004000  0.000000  8.801     0.063     13.896    0.000     -2        10        
70180     0.027000  0.030000  8.369     0.038     13.896    0.000     0         10        
70180     0.012000  0.020000  7.701     0.045     13.896    0.000     0         10        
70180     0.019000  0.020000  7.549     0.022     13.896    0.000     0         10        
70180     0.128000  0.070000  7.019     0.034     13.896    0.000     0         10        
70180     0.068000  0.050000  6.279     0.020     13.896    0.000     0         10        
70180     0.043000  0.040000  6.128     0.054     13.896    0.000     0         10        
70180     0.018000  0.020000  5.859     0.020     13.896    0.000     0         10        
70180     0.036000  0.000000  4.899     0.020     13.896    0.000     0         10        
70180     0.001600  0.030000  4.809     0.036     13.896    0.000     0         10        
70180     0.003900  0.090000  4.629     0.028     13.896    0.000     0         10        
70180     0.004700  0.090000  4.429     0.028     13.896    0.000     0         10        
70180     0.001400  0.030000  4.209     0.028     13.896    0.000     0         10        
70180     0.001700  0.030000  3.989     0.028     13.896    0.000     0         10        
70180     0.001600  0.030000  3.659     0.036     13.896    0.000     0         10        
70180     0.004300  0.090000  3.249     0.036     13.896    0.000     0         10        
70180     0.001300  0.030000  2.909     0.036     13.896    0.000     0         10        
70180     0.001900  0.040000  2.409     0.036     13.896    0.000     0         10        
  0  
70190     0.075000  0.000000  12.532    0.016     12.523    0.000     1         10        
70190     0.016000  0.070000  11.060    0.017     12.523    0.000     -1        10        
70190     0.081000  0.030000  9.296     0.019     12.523    0.000     0         10        
70190     0.410000  0.100000  8.584     0.017     12.523    0.000     0         10        
70190     0.104000  0.080000  8.100     0.016     12.523    0.000     0         10        
70190     0.041000  0.010000  6.129     0.020     12.523    0.000     0         10        
70190     0.173000  0.040000  5.481     0.017     12.523    0.000     0         10        
70190     0.067000  0.020000  3.791     0.021     12.523    0.000     0         10        
70190     0.012000  0.010000  1.960     0.019     12.523    0.000     0         10        
  0  
70200     0.033000  0.000000  17.974    0.060     17.970    0.000     1         10        
70200     0.301000  0.200000  16.300    0.060     17.970    0.000     -1        10        
70200     0.015000  0.110000  14.402    0.060     17.970    0.000     1         10        
70200     0.059000  0.130000  13.903    0.060     17.970    0.000     -1        10        
70200     0.014000  0.060000  13.521    0.061     17.970    0.000     1         10        
70200     0.029000  0.070000  12.590    0.061     17.970    0.000     1         10        
70200     0.043000  0.090000  11.420    0.061     17.970    0.000     -1        10        
70200     0.077000  0.130000  10.405    0.061     17.970    0.000     0         10        
70200     0.076000  0.070000  9.114     0.060     17.970    0.000     0         10        
70200     0.052000  0.050000  8.950     0.060     17.970    0.000     0         10        
70200     0.149000  0.060000  8.090     0.060     17.970    0.000     0         10        
70200     0.044000  0.050000  7.387     0.060     17.970    0.000     0         10        
70200     0.043000  0.060000  7.133     0.060     17.970    0.000     0         10        
70200     0.025000  0.070000  5.453     0.061     17.970    0.000     0         10        
70200     0.045000  0.050000  5.017     0.060     17.970    0.000     0         10        
  0  
70210     0.000200  0.000000  17.190    0.010     17.170    0.000     1         10        
70210     0.035000  0.040000  15.968    0.010     17.170    0.000     -1        10        
70210     0.063000  0.070000  11.050    0.013     17.170    0.000     0         10        
70210     0.084000  0.090000  10.390    0.014     17.170    0.000     0         10        
70210     0.045000  0.060000  10.280    0.012     17.170    0.000     0         10        
70210     0.069000  0.080000  8.170     0.016     17.170    0.000     0         10        
70210     0.099000  0.110000  8.150     0.024     17.170    0.000     0         10        
  0  
70220     0.316000  0.000000  22.760    0.020     22.482    0.000     -1        10        
70220     0.150000  0.030000  19.562    0.022     22.482    0.000     1         10        
70220     0.070000  0.030000  18.176    0.022     22.482    0.000     -3        10        
70220     0.020000  0.010000  16.249    0.022     22.482    0.000     1         10        
70220     0.120000  0.030000  15.111    0.020     22.482    0.000     0         10        
70220     0.130000  0.010000  13.977    0.020     22.482    0.000     0         10        
70220     0.066000  0.070000  12.206    0.020     22.482    0.000     0         10        
70220     0.096000  0.160000  9.462     0.020     22.482    0.000     0         10        
  0  
80190     0.040000  0.000000  4.820     0.029     4.820     0.000     -2        10        
80190     0.000550  0.250000  4.710     0.029     4.820     0.000     1         10        
80190     0.454000  0.150000  4.622     0.029     4.820     0.000     0         10        
80190     0.000170  0.020000  3.474     0.029     4.820     0.000     -1        10        
80190     0.000100  0.000000  3.361     0.029     4.820     0.000     -1        10        
80190     0.544000  0.120000  3.266     0.030     4.820     0.000     0         10        
80190     0.000020  0.000000  2.040     0.045     4.820     0.000     -2        10        
80190     0.000081  0.050000  0.911     0.035     4.820     0.000     0         10        
80190     0.000010  0.000000  0.821     0.029     4.820     0.000     -1        10        
80190     0.000010  0.000000  0.787     0.029     4.820     0.000     1         10        
80190     0.000984  0.300000  0.442     0.051     4.820     0.000     0         10        
80190     0.000010  0.000000  0.270     0.029     4.820     0.000     0         10        
  0  
80200     0.999730  0.030000  2.757     0.021     3.814     0.000     0         10        
80200     0.000270  0.030000  0.326     0.021     3.814     0.000     0         10        
  0  
80210     0.372000  0.120000  6.380     0.013     8.110     0.000     0         10        
80210     0.045000  0.080000  6.355     0.014     8.110     0.000     0         10        
80210     0.123000  0.100000  4.650     0.015     8.110     0.000     0         10        
80210     0.296000  0.080000  4.592     0.014     8.110     0.000     0         10        
80210     0.010000  0.080000  4.471     0.017     8.110     0.000     0         10        
80210     0.105000  0.080000  3.538     0.028     8.110     0.000     0         10        
80210     0.053000  0.060000  3.526     0.012     8.110     0.000     0         10        
  0  
80220     0.310000  0.050000  4.863     0.058     6.490     0.000     0         10        
80220     0.680000  0.080000  3.918     0.058     6.490     0.000     0         10        
  0  
80240     0.400000  0.040000  9.679     0.025     10.956    0.000     0         10        
  0  
90200     0.000010  0.000000  7.025     0.008     7.024     0.000     -2        10        
90200     0.999913  0.080000  5.391     0.017     7.024     0.000     0         10        
90200     0.000082  0.060000  2.058     0.022     7.024     0.000     -1        10        
  0  
90210     0.096000  0.300000  5.684     0.018     5.684     0.000     0         10        
90210     0.741000  0.220000  5.333     0.020     5.684     0.000     0         10        
90210     0.161000  0.100000  3.938     0.026     5.684     0.000     0         10        
90210     0.000030  0.030000  1.949     0.023     5.684     0.000     0         10        
90210     0.000039  0.030000  1.799     0.028     5.684     0.000     -1        10        
90210     0.000430  0.030000  1.158     0.030     5.684     0.000     0         10        
90210     0.000770  0.400000  1.000     0.023     5.684     0.000     0         10        
  0  
90220     0.017000  0.000000  9.543     0.014     10.818    0.000     -2        10        
90220     0.031000  0.060000  7.461     0.013     10.818    0.000     0         10        
90220     0.539000  0.060000  5.295     0.013     10.818    0.000     0         10        
90220     0.164000  0.070000  5.177     0.014     10.818    0.000     0         10        
90220     0.070000  0.030000  4.473     0.016     10.818    0.000     0         10        
90220     0.024500  0.220000  3.477     0.016     10.818    0.000     0         10        
90220     0.087000  0.040000  3.395     0.015     10.818    0.000     0         10        
  0  
90230     0.300000  0.080000  8.480     0.080     8.439     0.000     0         10        
90230     0.030000  0.000000  7.463     0.080     8.439     0.000     -2        10        
90230     0.030000  0.000000  6.778     0.080     8.439     0.000     0         10        
90230     0.109000  0.190000  6.658     0.083     8.439     0.000     0         10        
90230     0.063000  0.150000  6.165     0.080     8.439     0.000     0         10        
90230     0.029000  0.190000  5.963     0.080     8.439     0.000     0         10        
90230     0.152000  0.120000  5.048     0.080     8.439     0.000     0         10        
90230     0.250000  0.040000  4.649     0.080     8.439     0.000     0         10        
90230     0.104000  0.100000  4.044     0.080     8.439     0.000     0         10        
  0  
90250     0.180000  0.040000  11.677    0.012     13.370    0.000     0         10        
90250     0.100000  0.020000  11.290    0.011     13.370    0.000     0         10        
90250     0.070000  0.000000  10.064    0.015     13.370    0.000     0         10        
90250     0.190000  0.020000  10.056    0.011     13.370    0.000     0         10        
90250     0.240000  0.040000  9.489     0.016     13.370    0.000     0         10        
  0  
90260     0.365000  0.600000  18.190    0.080     18.168    0.000     0         10        
90260     0.360000  0.070000  16.172    0.080     18.168    0.000     0         10        
90260     0.120000  0.110000  14.499    0.080     18.168    0.000     0         10        
90260     0.023000  0.040000  14.375    0.080     18.168    0.000     0         10        
90260     0.135000  0.400000  18.170    0.080     18.168    0.000     0         10        
  0  
90261     0.020002  0.020000  15.316    0.080     18.168    0.000     0         10        
90261     0.003000  0.010000  13.473    0.081     18.168    0.000     0         10        
90261     0.120010  0.080000  18.813    0.080     18.168    0.000     0         10        
  0  
100230    0.669000  0.130000  4.376     0.010     4.376     0.000     0         10        
100230    0.320000  0.130000  3.936     0.014     4.376     0.000     0         10        
100230    0.011000  0.040000  2.300     0.010     4.376     0.000     0         10        
100230    0.000650  0.030000  1.394     0.011     4.376     0.000     0         10        
  0  
100240    0.921000  0.020000  1.994     0.009     2.466     0.000     0         10        
100240    0.079000  0.020000  1.120     0.004     2.466     0.000     0         10        
  0  
100250    0.766000  0.200000  7.160     0.032     7.322     0.000     0         10        
100250    0.195000  0.200000  6.181     0.036     7.322     0.000     0         10        
100250    0.021000  0.050000  5.048     0.030     7.322     0.000     0         10        
100250    0.012000  0.030000  3.563     0.030     7.322     0.000     0         10        
100250    0.005300  0.150000  2.961     0.030     7.322     0.000     0         10        
  0  
100260    0.916000  0.020000  7.258     0.030     7.342     0.000     0         10        
100260    0.017000  0.040000  7.107     0.026     7.342     0.000     -2        10        
100260    0.004000  0.010000  6.936     0.019     7.342     0.000     -2        10        
100260    0.042000  0.040000  5.829     0.019     7.342     0.000     0         10        
100260    0.006000  0.020000  5.121     0.019     7.342     0.000     -4        10        
100260    0.019000  0.040000  4.619     0.019     7.342     0.000     0         10        
  0  
100270    0.595000  0.300000  12.590    0.011     12.569    0.000     0         10        
100270    0.042000  0.130000  12.527    0.013     12.569    0.000     0         10        
100270    0.034000  0.050000  10.862    0.014     12.569    0.000     0         10        
100270    0.009000  0.060000  10.398    0.016     12.569    0.000     0         10        
100270    0.011000  0.060000  10.302    0.016     12.569    0.000     0         10        
100270    0.089000  0.090000  9.791     0.014     12.569    0.000     0         10        
100270    0.110000  0.100000  9.571     0.014     12.569    0.000     0         10        
100270    0.016000  0.040000  9.082     0.015     12.569    0.000     0         10        
100270    0.013000  0.040000  9.008     0.015     12.569    0.000     0         10        
100270    0.026000  0.060000  8.905     0.015     12.569    0.000     0         10        
100270    0.030000  0.060000  8.809     0.015     12.569    0.000     0         10        
100270    0.030000  0.000000  8.235     0.019     12.569    0.000     0         10        
  0  
100280    0.550000  0.050000  12.280    0.010     12.288    0.000     0         10        
100280    0.020000  0.000000  12.225    0.011     12.288    0.000     0         10        
100280    0.005000  0.000000  11.149    0.012     12.288    0.000     0         10        
100280    0.005000  0.000000  11.026    0.012     12.288    0.000     -2        10        
100280    0.017000  0.040000  10.348    0.012     12.288    0.000     0         10        
100280    0.201000  0.120000  10.162    0.011     12.288    0.000     0         10        
100280    0.085000  0.060000  9.566     0.012     12.288    0.000     0         10        
100280    0.013000  0.030000  8.994     0.016     12.288    0.000     0         10        
100280    0.009000  0.020000  8.768     0.016     12.288    0.000     0         10        
100280    0.120000  0.010000  8.737     0.010     12.288    0.000     0         10        
100280    0.037000  0.050000  2.010     0.010     12.288    0.000     0         10        
  0  
100290    0.330000  0.100000  15.658    0.010     15.720    0.000     0         10        
100290    0.130000  0.010000  14.481    0.010     15.720    0.000     0         10        
100290    0.230000  0.020000  14.142    0.010     15.720    0.000     0         10        
100290    0.030000  0.010000  12.671    0.010     15.720    0.000     0         10        
100290    0.050000  0.010000  12.007    0.010     15.720    0.000     0         10        
100290    0.110000  0.010000  11.564    0.010     15.720    0.000     0         10        
  0  
100300    0.630000  0.110000  14.549    0.063     14.805    0.000     0         10        
100300    0.077000  0.120000  13.774    0.060     14.805    0.000     0         10        
100300    0.140000  0.180000  12.586    0.060     14.805    0.000     0         10        
  0  
110240    0.000640  0.060000  4.147     0.009     5.516     0.000     -2        10        
110240    0.998550  0.050000  1.393     0.014     5.516     0.000     0         10        
110240    0.000760  0.030000  0.280     0.009     5.516     0.000     0         10        
  0  
110241    0.000500  0.000000  5.986     0.006     5.516     0.000     0         10        
  0  
110250    0.625000  0.200000  3.835     0.012     3.835     0.000     0         10        
110250    0.274600  0.220000  2.860     0.027     3.835     0.000     0         10        
110250    0.094800  0.140000  2.223     0.016     3.835     0.000     0         10        
110250    0.004400  0.070000  1.870     0.027     3.835     0.000     0         10        
110250    0.002470  0.040000  1.034     0.012     3.835     0.000     0         10        
  0  
110260    0.878000  0.070000  7.545     0.016     9.354     0.000     0         10        
110260    0.000500  0.040000  6.416     0.017     9.354     0.000     0         10        
110260    0.013100  0.040000  5.413     0.017     9.354     0.000     0         10        
110260    0.004930  0.110000  5.035     0.019     9.354     0.000     0         10        
110260    0.016500  0.030000  5.022     0.017     9.354     0.000     0         10        
110260    0.031700  0.070000  5.004     0.017     9.354     0.000     0         10        
110260    0.023780  0.190000  4.519     0.017     9.354     0.000     0         10        
110260    0.002460  0.110000  4.453     0.018     9.354     0.000     0         10        
110260    0.000129  0.180000  4.062     0.017     9.354     0.000     0         10        
110260    0.000027  0.120000  3.878     0.019     9.354     0.000     0         10        
110260    0.009400  0.040000  3.638     0.018     9.354     0.000     0         10        
110260    0.017200  0.040000  3.229     0.017     9.354     0.000     0         10        
110260    0.000607  0.120000  2.731     0.021     9.354     0.000     0         10        
110260    0.000414  0.200000  2.609     0.023     9.354     0.000     0         10        
110260    0.000028  0.090000  2.255     0.007     9.354     0.000     0         10        
110260    0.000507  0.160000  2.108     0.021     9.354     0.000     0         10        
110260    0.000608  0.220000  1.983     0.024     9.354     0.000     0         10        
110260    0.000035  0.070000  1.628     0.006     9.354     0.000     0         10        
110260    0.000024  0.070000  1.580     0.007     9.354     0.000     0         10        
110260    0.000023  0.100000  1.537     0.008     9.354     0.000     0         10        
  0  
110270    0.858000  0.110000  8.025     0.041     9.069     0.000     0         10        
110270    0.113000  0.070000  7.312     0.041     9.069     0.000     0         10        
110270    0.005000  0.090000  7.070     0.041     9.069     0.000     0         10        
110270    0.005000  0.070000  5.901     0.040     9.069     0.000     0         10        
110270    0.007400  0.080000  5.583     0.040     9.069     0.000     0         10        
110270    0.005200  0.070000  5.519     0.040     9.069     0.000     0         10        
110270    0.000260  0.090000  4.860     0.040     9.069     0.000     0         10        
110270    0.001700  0.060000  4.457     0.040     9.069     0.000     0         10        
110270    0.001600  0.040000  4.234     0.041     9.069     0.000     0         10        
110270    0.001800  0.040000  4.017     0.041     9.069     0.000     0         10        
  0  
110280    0.600000  0.050000  14.030    0.010     14.030    0.000     0         10        
110280    0.110000  0.060000  12.556    0.014     14.030    0.000     0         10        
110280    0.201000  0.190000  10.168    0.018     14.030    0.000     0         10        
110280    0.010000  0.250000  9.475     0.011     14.030    0.000     0         10        
110280    0.032000  0.040000  9.469     0.011     14.030    0.000     0         10        
110280    0.002000  0.010000  9.151     0.016     14.030    0.000     0         10        
110280    0.003000  0.010000  8.858     0.011     14.030    0.000     1         10        
110280    0.015000  0.050000  8.760     0.011     14.030    0.000     0         10        
110280    0.001000  0.000000  8.560     0.011     14.030    0.000     0         10        
110280    0.003000  0.010000  8.113     0.015     14.030    0.000     0         10        
110280    0.002000  0.010000  7.485     0.011     14.030    0.000     0         10        
110280    0.005000  0.010000  6.829     0.012     14.030    0.000     0         10        
110280    0.014000  0.020000  6.568     0.011     14.030    0.000     0         10        
  0  
110290    0.240000  0.080000  13.272    0.017     13.283    0.000     0         10        
110290    0.002000  0.000000  12.178    0.027     13.283    0.000     0         10        
110290    0.004000  0.000000  11.634    0.025     13.283    0.000     0         10        
110290    0.002200  0.050000  10.772    0.020     13.283    0.000     0         10        
110290    0.380000  0.070000  10.657    0.017     13.283    0.000     0         10        
110290    0.120000  0.020000  10.048    0.029     13.283    0.000     0         10        
110290    0.008000  0.020000  9.598     0.023     13.283    0.000     0         10        
110290    0.002900  0.060000  9.286     0.023     13.283    0.000     0         10        
  0  
110300    0.095000  0.110000  15.787    0.024     17.358    0.000     0         10        
110300    0.038000  0.050000  14.802    0.005     17.358    0.000     0         10        
110300    0.004000  0.040000  13.966    0.006     17.358    0.000     0         10        
110300    0.035000  0.060000  13.809    0.005     17.358    0.000     0         10        
110300    0.013000  0.040000  13.729    0.005     17.358    0.000     0         10        
110300    0.018000  0.200000  12.855    0.009     17.358    0.000     0         10        
110300    0.217000  0.180000  12.303    0.005     17.358    0.000     0         10        
110300    0.077000  0.060000  12.248    0.006     17.358    0.000     0         10        
110300    0.085000  0.080000  12.176    0.005     17.358    0.000     0         10        
110300    0.095000  0.080000  11.857    0.006     17.358    0.000     0         10        
  0  
110310    0.250000  0.080000  15.383    0.023     15.368    0.000     0         10        
110310    0.060000  0.050000  15.332    0.023     15.368    0.000     0         10        
110310    0.016000  0.000000  15.162    0.023     15.368    0.000     -1        10        
110310    0.055000  0.070000  14.710    0.024     15.368    0.000     0         10        
110310    0.008000  0.020000  14.438    0.024     15.368    0.000     0         10        
110310    0.006000  0.000000  14.354    0.024     15.368    0.000     0         10        
110310    0.190000  0.030000  13.139    0.024     15.368    0.000     0         10        
110310    0.025000  0.070000  11.623    0.025     15.368    0.000     0         10        
110310    0.026000  0.050000  11.568    0.026     15.368    0.000     0         10        
  0  
110320    0.100000  0.140000  18.835    0.013     19.469    0.000     1         10        
110320    0.035000  0.060000  17.399    0.013     19.469    0.000     -1        10        
110320    0.029000  0.050000  17.169    0.013     19.469    0.000     1         10        
110320    0.047000  0.120000  16.861    0.013     19.469    0.000     0         10        
110320    0.228000  0.200000  16.683    0.013     19.469    0.000     0         10        
110320    0.020000  0.110000  16.168    0.014     19.469    0.000     0         10        
110320    0.026000  0.000000  14.936    0.014     19.469    0.000     0         10        
110320    0.136000  0.150000  14.900    0.013     19.469    0.000     0         10        
  0  
110330    0.200000  0.100000  19.940    0.088     18.818    0.000     -1        10        
110330    0.012000  0.000000  19.456    0.088     18.818    0.000     -1        10        
110330    0.090000  0.040000  19.394    0.088     18.818    0.000     0         10        
110330    0.070000  0.030000  19.235    0.088     18.818    0.000     0         10        
110330    0.029000  0.120000  18.698    0.088     18.818    0.000     0         10        
  0  
120270    0.709400  0.090000  1.767     0.011     2.610     0.000     0         10        
120270    0.290600  0.090000  1.596     0.011     2.610     0.000     0         10        
  0  
120280    0.003100  0.040000  0.860     0.028     1.832     0.000     0         10        
120280    0.948000  0.100000  0.459     0.024     1.832     0.000     0         10        
120280    0.049000  0.100000  0.212     0.020     1.832     0.000     0         10        
  0  
120290    0.270000  0.080000  7.613     0.011     7.605     0.000     0         10        
120290    0.070000  0.030000  6.215     0.021     7.605     0.000     0         10        
120290    0.030000  0.000000  5.859     0.021     7.605     0.000     -2        10        
120290    0.210000  0.060000  5.389     0.011     7.605     0.000     0         10        
120290    0.078000  0.150000  4.747     0.012     7.605     0.000     0         10        
120290    0.060000  0.160000  4.551     0.012     7.605     0.000     0         10        
120290    0.280000  0.050000  4.428     0.023     7.605     0.000     0         10        
120290    0.030000  0.090000  4.180     0.013     7.605     0.000     0         10        
120290    0.006000  0.000000  4.035     0.012     7.605     0.000     2         10        
120290    0.003500  0.000000  3.972     0.013     7.605     0.000     0         10        
120290    0.009000  0.000000  3.941     0.014     7.605     0.000     0         10        
120290    0.003000  0.000000  3.678     0.013     7.605     0.000     0         10        
120290    0.010000  0.000000  3.556     0.013     7.605     0.000     0         10        
120290    0.002000  0.000000  3.393     0.013     7.605     0.000     0         10        
120290    0.005000  0.000000  3.210     0.013     7.605     0.000     -2        10        
  0  
120300    0.680000  0.200000  6.274     0.017     6.981     0.000     0         10        
120300    0.070000  0.010000  4.548     0.020     6.981     0.000     0         10        
  0  
120310    0.055000  0.190000  10.886    0.021     11.829    0.000     0         10        
120310    0.112000  0.150000  10.220    0.032     11.829    0.000     0         10        
120310    0.301000  0.090000  8.594     0.022     11.829    0.000     0         10        
120310    0.138000  0.040000  8.400     0.021     11.829    0.000     0         10        
120310    0.119000  0.070000  8.210     0.022     11.829    0.000     0         10        
120310    0.132000  0.070000  7.690     0.021     11.829    0.000     0         10        
120310    0.087000  0.060000  7.270     0.022     11.829    0.000     0         10        
120310    0.016000  0.040000  7.193     0.024     11.829    0.000     0         10        
120310    0.011000  0.030000  7.024     0.024     11.829    0.000     0         10        
120310    0.036000  0.100000  6.787     0.026     11.829    0.000     0         10        
120310    0.030000  0.040000  6.684     0.023     11.829    0.000     0         10        
  0  
120320    0.550000  0.000000  10.150    0.090     10.271    0.000     0         10        
120320    0.246000  0.080000  7.385     0.090     10.271    0.000     0         10        
120320    0.107000  0.100000  6.948     0.090     10.271    0.000     0         10        
  0  
120330    0.370000  0.080000  13.477    0.076     13.460    0.000     -1        10        
120330    0.060000  0.020000  11.639    0.076     13.460    0.000     0         10        
120330    0.070000  0.020000  11.112    0.077     13.460    0.000     0         10        
120330    0.020000  0.020000  10.213    0.077     13.460    0.000     0         10        
120330    0.120000  0.030000  9.763     0.076     13.460    0.000     0         10        
120330    0.130000  0.020000  9.167     0.077     13.460    0.000     0         10        
120330    0.150000  0.050000  8.747     0.076     13.460    0.000     0         10        
