#DataThief /home/joe/research/reactor_spectra/sens_spectra_final/working_dir/spectra/ricochet_cevns_spectra/results/bump/fit_bump/daya_bay_bump_ratio_plot_modified (another copy).png Friday 15-May-2020 8:10:11 PM
2.8188, 0.9882
2.8289, 0.9882
2.839, 0.99
2.8491, 0.99
2.8593, 0.99
2.8694, 0.99
2.8795, 0.9901
2.8896, 0.9901
2.8998, 0.9901
2.9099, 0.9901
2.92, 0.9901
2.9302, 0.9901
2.9403, 0.9901
2.9504, 0.9901
2.9606, 0.9901
2.9707, 0.9901
2.9808, 0.9901
2.9909, 0.9901
3.0011, 0.9901
3.0112, 0.9901
3.0213, 0.9901
3.0315, 0.9901
3.0416, 0.9901
3.0517, 0.9901
3.0619, 0.9901
3.072, 0.9901
3.0821, 0.9901
3.0923, 0.9882
3.1024, 0.9882
3.1125, 0.9882
3.1227, 0.9882
3.1328, 0.9882
3.1429, 0.9882
3.153, 0.9882
3.1632, 0.9864
3.1733, 0.9864
3.1835, 0.9864
3.1936, 0.9864
3.2037, 0.9864
3.2138, 0.9864
3.224, 0.9864
3.2341, 0.9846
3.2443, 0.9846
3.2544, 0.9846
3.2645, 0.9846
3.2746, 0.9846
3.2848, 0.9846
3.2949, 0.9846
3.305, 0.9846
3.3152, 0.9846
3.3253, 0.9846
3.3354, 0.9846
3.3456, 0.9846
3.3557, 0.9846
3.3658, 0.9846
3.3759, 0.9846
3.386, 0.9846
3.3961, 0.9846
3.4062, 0.9846
3.4165, 0.9846
3.4266, 0.9846
3.4367, 0.9846
3.4469, 0.9846
3.457, 0.9846
3.4671, 0.9846
3.4772, 0.9846
3.4874, 0.9846
3.4975, 0.9846
3.5076, 0.9864
3.5177, 0.9864
3.5279, 0.9864
3.538, 0.9864
3.5481, 0.9864
3.5583, 0.9864
3.5684, 0.9883
3.5785, 0.9883
3.5886, 0.9883
3.5988, 0.9883
3.6089, 0.9883
3.619, 0.9901
3.6291, 0.9901
3.6393, 0.9901
3.6494, 0.9901
3.6595, 0.9901
3.6696, 0.9919
3.6797, 0.9919
3.6899, 0.9919
3.7, 0.9919
3.7101, 0.9919
3.7203, 0.9919
3.7304, 0.9938
3.7405, 0.9938
3.7506, 0.9938
3.7607, 0.9956
3.7709, 0.9956
3.781, 0.9975
